ID,Station Name,River Basin,County,Longitude,Latitude,ElevationFeet,Operator,HydrologicArea
VNI,SAN JOAQUIN RIVER AT VENICE ISLAND,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.496696,38.050179,0,CA Dept of Water Resources/Operations and Maintenance,Sacramento River
VNM,VAN MAREN,SACRAMENTO RIVER,SACRAMENTO,-121.308694,38.698306,118,Sacramento County,Sacramento River
VNO,SACRAMENTO R AT VINA EAST BANK O/F,SACRAMENTO RIVER,TEHAMA,-122.092468,39.908737,185,CA Dept of Water Resources/North Region Office,Sacramento River
VOL,VOLANTI,DELTA,SOLANO,-122.046,38.181,8,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
VON,SACRAMENTO RIVER AT VERONA,SACRAMENTO RIVER,SUTTER,-121.598068,38.774155,43,USGS/DWR,Sacramento River
VRS,DRY CREEK AT VERNON STREET BRIDGE,AMERICAN RIVER,SACRAMENTO,-121.301,38.734,140,City of Roseville,Sacramento River
VVL,VAN VLECK,AMERICAN RIVER,EL DORADO,-120.306058,38.943947,"6,700",Sacramento Municipal Utility District,Sacramento River
WBM,WABENA MEADOWS,AMERICAN RIVER,PLACER,-120.402,39.227,"6,300",Placer County Water Agency,Sacramento River
WCA,WILLOW CREEK NEAR ADIN,PIT RIVER,LASSEN,-120.928612,41.108055,"4,360",CA Dept of Water Resources/North Central Region Office,Sacramento River
WCF,SOUTH FORK WILLOW CREEK NEAR FRUTO,SACRAMENTO RIVER,GLENN,-122.389999,39.541672,400,CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
WDL,WOODLAND 1 WNW,SACTO VLY WEST,YOLO,-121.8,38.683,69,National Weather Service,Sacramento River
WFR,WEST BRANCH FEATHER RIVER NEAR MAGALIA,FEATHER RIVER,BUTTE,-121.571182,39.813984,"1,380",CA Dept of Water Resources/North Region Office,Sacramento River
WGS,SACRAMENTO R AT WALNUT GROVE STAGE,SACRAMENTO RIVER,SACRAMENTO,-121.51672,38.239414,22,CA Dept of Water Resources/North Central Region Office,Sacramento River
WHI,WHISKEYTOWN DAM (USBR),SACRAMENTO RIVER,SHASTA,-122.537,40.598,"1,210",US Bureau of Reclamation,Sacramento River
WHT,WHITMORE (CDF),SACRAMENTO RIVER,SHASTA,-121.8994,40.6194,"2,454",CA Dept of Forestry and Fire Protection,Sacramento River
WLK,SACRAMENTO RIVER BELOW WILKINS SLOUGH,SACRAMENTO RIVER,SUTTER,-121.824692,39.009895,30,US Geological Survey,Sacramento River
WPK,WEBBER PEAK,YUBA RIVER,SIERRA,-120.44,39.483,"7,800",Nevada Irrigation District,Sacramento River
WRG,WRIGHTS LAKE,AMERICAN RIVER,EL DORADO,-120.233,38.847,"6,900",Sacramento Municipal Utility District,Sacramento River
WRN,WARNER CREEK,FEATHER RIVER,LASSEN,-121.31218,40.38662,"5,785","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
WSL,WILLOW SLOUGH AT SB WEST BURROW PIT,SACRAMENTO RIVER,SUTTER,-121.627556,38.914589,28,CA Dept of Water Resources/North Region Office,Sacramento River
WTC,WHITE CLOUD,YUBA RIVER,NEVADA,-120.8375,39.3167,"4,321",CA Dept of Forestry and Fire Protection,Sacramento River
WTR,WHISKEYTOWN RAWS HQ#2 NR WHISKEYTOWN 3SE,SACRAMENTO RIVER,SHASTA,-122.527314,40.610514,"1,360",National Weather Service,Sacramento River
WWD,WESTWOOD,FEATHER RIVER,LASSEN,-120.9,40.307,"5,150",CA Dept of Forestry and Fire Protection,Sacramento River
X07,WHEELER PEAK,FEATHER RIVER,PLUMAS,-120.67662,40.116375,"6,625",CA Dept of Water Resources/Flood Management,Sacramento River
Y31,SOUTH YUBA CANAL YB-31,YUBA RIVER,NEVADA,-120.661942,39.31361,"4,590",Pacific Gas & Electric,Sacramento River
Y34,SOUTH YUBA CANAL YB-34,YUBA RIVER,NEVADA,-120.820999,39.294998,"4,480",Pacific Gas & Electric,Sacramento River
YBD,DEER CREEK NR SMARTVILLE,YUBA RIVER,NEVADA,-121.268,39.224,630,Pacific Gas & Electric,Sacramento River
YBP,YUBA PASS,YUBA RIVER,SIERRA,-120.492,39.617,"6,700",Yuba River Ranger District,Sacramento River
YBT,YOLO BYPASS AT TULE POND,SACRAMENTO RIVER,YOLO,-121.635246,38.750576,20,CA Dept of Water Resources/North Central Region Office,Sacramento River
YBY,YOLO BYPASS NEAR WOODLAND,SACRAMENTO RIVER,YOLO,-121.644127,38.677681,-3,US Geological Survey,Sacramento River
YPB,YUBA RIVER AT PARKS BAR BRIDGE,YUBA RIVER,YUBA,-121.2817,39.2306,0,CA Dept of Water Resources,Sacramento River
YR7,YUBA R ABV HWY 70,YUBA RIVER,YUBA,-121.583521,39.135997,65,CA Dept of Water Resources/North Central Region Office,Sacramento River
YRS,YUBA RIVER NEAR SMARTVILLE,YUBA RIVER,YUBA,-121.274124,39.235172,280,Yuba Water Agency,Sacramento River
YUB,FEATHER RIVER AT YUBA CITY,FEATHER RIVER,SUTTER,-121.606285,39.138565,80,CA Dept of Water Resources/North Central Region Office,Sacramento River
ZOD,LAKE BERRYESSA (USBR),PUTAH CREEK,NAPA,-122.230316,38.550934,490,Solano County Water Agency,Sacramento River
